article,date,lien,title,label
"Désigner quelqu’un de musulman démocrate laisse entendre qu’il croit dans tous les aspects de la démocratie qui cherche à protéger et à promouvoir dignité et la liberté humaines. Or, ce n’est pas vraiment encore le cas d’un leader comme Ghannouchi qui reste attaché à des conceptions religieuses non démocratiques.  Dans l’étude intitulée ‘‘De l’islam politique au musulman démocrate: Une comparaison entre Rashid Ghannouchi et Anwar Ibrahim’’ publiée par la revue ‘‘Intellectual Discourses’’ (Volume 26, N° 1, 2018), co-écrite par Maszlee Malik, Syaza Farhana et Mohamad Shukri et publiée par l’International Islamic University Malaysia, les auteurs s’interrogent sur l’irrépressible besoin pour un dirigeant musulman (ou islamiste), comme le Tunisien Rached Ghannouchi ou le Malaisien Anwar Ibrahim, de s’affubler de l’épithète démocrate.  ‘‘De l’islam politique au musulman démocrate: Une comparaison entre Rashid Ghannouchi et Anwar Ibrahim’’‘‘Intellectual Discourses’’  Alors que ces deux leaders dirigent des pays musulmans se disant démocratiques, pourquoi ne peuvent-ils pas faire le saut final de s’éloigner définitivement du référent religieux souligné par leur idéologie ?, s’interrogent encore les auteurs, en soulignant que cette critique majeure de l’évolution idéologique de Ghannouchi et d’Anwar est faite au nom de l’évolution historique de l’islam et de celle de la politique en général.  Désigner quelqu’un de musulman démocrate laisse entendre qu’il croit dans tous les aspects de la démocratie qui cherche à protéger et à promouvoir dignité et la liberté humaines. Or, ce n’est pas vraiment encore le cas des leaders tels que Ghannouchi et Anwar qui restent attachés à certaines conceptions opposées aux principes démocratiques, font-ils encore remarquer.  Par ailleurs, en se disant musulmans démocrates, Ghannouchi et Anwar continuent de reconnaître indirectement la distinction que font généralement les musulmans entre eux et le reste du monde, ce qui les ramène à la case départ, concluent les auteurs. Imed Bahri ",2019/06/18,http://kapitalis.com/tunisie/2019/06/18/pourquoi-ghannouchi-qui-se-dit-democrate-ne-seloigne-t-il-pas-definitivement-du-referent-religieux/,"Pourquoi Ghannouchi, qui se dit démocrate, ne s’éloigne-t-il pas définitivement du référent religieux ?",autres
"Le chef du gouvernement Youssef Chahed a reçu, hier matin, vendredi 14 juin 2019, à Dar Edhiafa, à Carthage, le ministre de l’Enseignement supérieur et de la Recherche scientifique Slim Khalbous qui lui a présenté la première version du projet de structure des nouveaux statuts des enseignants chercheurs. Cette réforme constitue une évolution majeure dans la mesure où elle introduit des changements importants concernant les grades scientifiques, la création de classes de promotion au sein des grades ainsi que de nouvelles grilles d’évaluation transparentes pour le recrutement et la promotion qui s’alignent sur les standards internationaux, notamment par la prise en compte de la diversité des missions et des tâches de l’enseignant universitaire. Le projet se veut incitatif quant à la production scientifique, à l’innovation pédagogique et à une plus grande implication du corps enseignant dans la vie universitaire tout au long de la carrière académique. Il prévoit également de simplifier les procédures administratives, de réduire le nombre de concours et de supprimer la classification administrative (corps A / Corps B). Ces innovations portent ainsi sur tous les points qui constituent les principales insuffisances des statuts actuels qui n’ont pas évolué depuis plus de 25 ans. Les services de la présidence du gouvernement feront le nécessaire pour accélérer la parution des textes juridiques liés à cette importante réforme ainsi qu’à ses incidences financières potentielles afin que toutes les composantes de ce projet constituent une incitation importante pour les enseignants chercheurs. Source : communiqué. Source ",2019/06/15,http://kapitalis.com/tunisie/2019/06/15/khalbous-presente-a-chahed-les-nouveaux-statuts-des-enseignants-chercheurs/,Khalbous présente à Chahed les nouveaux statuts des enseignants chercheurs,autres
"Mohamed Gharrad a quitté le bureau des relations internationales du parti islamiste Ennahdha. Il a annoncé sa démission hier, dimanche 16 juin 2019, sans en préciser les raisons.Agé de 29 ans, Mohamed Gharrad, qui est établi depuis plus de 10 ans au Canada, où il a fait ses études à McGil University, a précisé dans un post Facebook qu’il préfère garder les raisons de sa démission pour lui… «pour le moment».«pour le moment»Notons que Mohamed Gharrad, activiste politique, membre du Centre d’études stratégiques et diplomatiques fondé à Tunis, avait notamment participé à la campagne électorale du Parti libéral qui a porté Justin Trudeau au pouvoir au Canada.En 2014, il avait également participé à la compagne électorale de l’islamiste Meherzia Laabidi, vice-présidente de l’Assemblé nationale constituante (ANC), ainsi que celle de Boutheina Ben Yaghlane, secrétaire d’Etat au ministère des finances (février 2015- janvier 2016.Y. N.",2019/06/17,http://kapitalis.com/tunisie/2019/06/17/canada-mohamed-gharrad-quitte-le-bureau-des-relations-internationales-du-parti-islamiste-ennahdha/,Canada : Mohamed Gharrad quitte le bureau des relations internationales du parti islamiste Ennahdha,nahdha
"Nessma TV compte sur des partenaires européens et maghrébins de gros calibres, pour assurer sa publicité en Europe, où la chaîne privée cible une communauté de plus de 10 millions de Maghrébins. C’est sur cet empire audio-visuel que son patron Nabil Karoui, candidat à la candidature à la prochaine présidentielle,s’appuie pour partir à l’assaut du Palais de Carthage. Nessma TV est disponible par satellite, y compris en Europe méditerranéenne, où la communauté issue des pays du Maghreb compte plus de 10 millions de personnes. Publieurope, la société européenne de publicité du groupe Mediaset contrôlé par le groupe Fininvest, propiété de Silvio Berlusconi, se charge exclusivement des ventes publicitaires de Nessma TV en Europe. À la suite de cet accord, l’actionnariat de Nessma TV s’établit comme suit: 50% de Karoui &amp; Karoui World, 25% le groupe Mediaset, et 25% Prima TV, une chaîne de télévision roumaine.La société du groupe Mediaset est responsable de la gestion de la stratégie du groupe sur le marché publicitaire européen. Sa mission consiste à augmenter les revenus du groupe en vendant des annonces à des investisseurs internationaux, au moyen de la publicité, en assurant une liaison permanente avec le siège de sociétés multinationales et en achetant de nouvelles licences et de nouveaux produits dans d’autres pays. Ces activités sont menées à partir de bureaux situés à Londres, Munich et Paris, en coopération avec des partenaires situés à Milan (Publitalia’80) et à Madrid (Publiespaña). Quant à Publieurope, son portefeuille s’est étendu et s’est diversifié au fil des ans, assurant une offre commerciale cross-média, composée de toutes les chaînes de télévision italiennes, des chaînes généralistes, thématiques, gratuites et payantes du groupe Mediaset; les réseaux de télévision, les sites internet et la télévision en plein air de Mediaset España; les magazines, les sites internet et les chaînes de radio de Mediamond; des chaînes de télévision traditionnelles et thématiques, ainsi que des sites web du groupe allemand ProSiebenSatI.Le portefeuille de Publieurope inclut aussi le principal réseau multicanal en Europe, Studio 71, contrôlé par le groupe allemand ProSiebenSat.1 Media, qui opère sur les principales plates-formes de distribution vidéo gratuite; le groupe de chaînes de télévision commerciales SBS diffusant en Flandre (Belgique); les chaînes de télévision, les sites web et les stations de radio de Talpa TV aux Pays-Bas; tous les réseaux de télévision et les sites Web de la chaîne britannique Channel 4; les chaînes de télévision, les sites Web et les stations de radio du groupe français TF1; les espaces publicitaires situés dans des immeubles de luxe à Londres et dans les principales villes italiennes; les différents médias exploités par Rotana Media Services, un groupe de médias opérant au Moyen-Orient et en Afrique du Nord.Étant donné que Publieurope agit en tant que régie publicitaire, sa contribution aux résultats du Groupe doit être prise en compte, en termes des commissions générées, qui s’élèvent à 292 millions euros, dont 218 millions pour les médias du Groupe. Quant à Prima TV, elle est la propriété de Prima Broadcasting Group qui l’exploite, depuis le début de 2014. Prima TV atteint 87% de la population urbaine, et est l’une des 4 chaînes de télévision les plus performantes de Roumanie.C’est à cet empire audio-visuel et de publicité que Nessma TV des frères Nabil et Ghazi Karoui, et qui compte dans son actionnariat l’Italien Silvio Berlusconi et le Franco-tunisien Tarak Ben Ammar, est adossée. Il n’y a rien à redire à cela, c’est du business, sauf que ce M. Karoui, très fort en mélange des genres et peu respectueux des lois et des règles déontologiques, brigue la magistrature suprême en Tunisie. Cet homme, dont le groupe de sociétés en Tunisie doit beaucoup d’argent au fisc (plus de 15 millions de dinars tunisiens à fin 2015) et qui est poursuivi en justice dans des affaires de sociétés écrans à l’étranger et de blanchiment d’argent, croit pouvoir devenir président de la république et avoir, sous son autorité, la diplomatie, la sécurité et l’armée. Quand on connaît les pratiques peu orthodoxes de Nabil Karoui (publicité politique, désinformation, diffamation…) et ses accointances avec des cercles de pouvoir en Algérie (militaire et autre) et des groupes islamistes armés en Libye, et notamment leur chef Abdelhakim Belhaj, ainsi que des soutiens tapageurs dont il bénéficie de la part de richards tunisiens au passé et au présent troubles, dont les intermédiaires Youssef Zarrouk (qui s’est fait un nom notamment dans la vente d’armes en Afrique) et Elyes Ben Chedly, on peut concevoir quelque inquiétude (et le mot est faible) sur l’avenir de la Tunisie et de ses relations internationales.",2019/06/17,http://kapitalis.com/tunisie/2019/06/17/les-partenaires-de-gros-calibre-de-nessma-tv-et-nabil-karoui-qui-lorgne-le-palais-de-carthage/,Les partenaires de gros calibre de Nessma TV et Nabil Karoui,autres
"Le ,gouvernement de la République Tunisienne, représenté par le ,Ministère du Développement de l’Investissement et de la Coopération Internationale,, en partenariat avec l’,Organisation Internationale du Travail (OIT),, organise le 18ème Séminaire Régional des Praticiens de la Haute Intensité de Main-d’œuvre (,HIMO,), qui se tiendra du 09 au 13 Septembre 2019 à Tunis.,Le séminaire sera l’occasion de discuter, évaluer et échanger les idées, les connaissances et les expériences développées ou en cours de développement en matière de politiques, de pratiques et de technologies à fort potentiel de création d’emplois. Les débats animés de haut niveau et les réflexions productives aboutiront à des solutions et des actions concrètes ainsi qu’à des conclusions partagées par les divers participants.,Cette 18ème édition du séminaire regroupera plusieurs hauts dirigeants et décideurs politiques, ainsi que des planificateurs, des experts, des praticiens, des chercheurs, des universitaires, des représentants des organisations de la société civile, des acteurs du secteur privé, etc.,Le séminaire sera placé sous le thème principal :,« , ,Vers un développement local durable et inclusif : ,Valorisation des ressources locales et emplois, ,décents « ,Une conférence de presse est prévue le mardi 28 Mai 2019 à 13h, au siège du ministère du Développement, de L’Investissement et de la Coopération Internationale, et sera présidée par Monsieur ,Zied Laadhari,, Ministre du Développement, de l’Investissement et de la Coopération Internationale.,Le programme de la conférence : ,Ameni Boulares,Chargée des Relations Presse, ",25/05/2019,https://tunivisions.net/24916/conference-de-presse-autour-du-seminaire-vers-un-developpement-local-durable-et-inclusif-valorisation-des-ressources-locales-et-emplois-decents/,Conférence de presse autour du séminaire « Vers un développement local durable et inclusif : Valorisation des ressources locales et emplois décents »,autres
"Le Chef du gouvernement, ,Youssef Chahed,, a reçu dans la matinée du jeudi 23 Mai 2019, au palais de Dar Dhiafa à Carthage, le ministre chargé des Relations avec les institutions constitutionnelles, la société civile et les droits de l’homme, ,Mohamed Fadhel Mahfoudh,, et le président de l’Institut arabe des droits de l’homme, ,Abdelbasset Ben Hassen,, qu’il a chargés de la mise en œuvre de son initiative visant à ,établir un code de conduite (éthique) politique.,A l’issue de leur rencontre avec le Chef du gouvernement, Mahfoudh a déclaré aux médias que Chahed a souligné la nécessité d’accélérer le lancement de consultations avec les partis politiques, les organisations et les autres forces nationales afin de préparer un code définissant les bases de la conduite politique sous la forme d’un manuel de conduite visant à stopper la vague de violence qui engloutit le discours politique et réduirait le niveau de tension et d’évènement qui distinguent la scène politique tunisienne.,Il a ajouté qu’en collaboration avec l’Institut arabe des droits de l’homme, des consultations approfondies seront menées en vue de l’élaboration participative de ce code de conduite et la signature de ce document global dans les prochaines semaines, afin que les partis politiques disposent d’un code de conduite définissant les obligations éthiques des candidats dans le cadre des futures échéances électorales.,Pour sa part, Abdelbasset Ben Hassen a souligné la nécessité de parvenir à un accord sur les règles d’établissement d’un discours politique alternatif qui transcende toutes les manifestations d’extrémisme et de violence et contrôle les règles de la concurrence politique saine ainsi que les principes et la morale de la démocratie, conformément aux dispositions de la Constitution et de la prééminence du droit.",24/05/2019,https://tunivisions.net/24855/youssef-chahed-charge-mohamed-fadhel-mahfoudh-et-abdelbasset-ben-hassen-de-configurer-linitiative-visant-a-etablir-un-code-de-conduite-politique/,Youssef Chahed charge Mohamed Fadhel Mahfoudh et Abdelbasset Ben Hassen de configurer l’initiative visant à établir un CODE de conduite politique,autres
"Soucieux de la mise en place d’un climat propice à la tenue d’élections équitables et transparentes, et en particulier à la nécessité pour tous les acteurs politiques d’être imbus du minimum de moralité et de défendre notre souveraineté nationale contre toutes les influences et les étranges ingérences dans notre processus électoral,,Et au même moment où ,Al Badil Ettounsi, appelle le gouvernement à s’engager à assurer l’impartialité de l’appareil de l’État et la liberté d’information et d’expression, notre parti déplore ,ce à quoi est exposé le Chef du gouvernement ainsi que certaines personnalités politiques, dans le cadre de la ,promotion de l’ingérence étrangère les ciblant, par le biais des réseaux de communications.,Al Badil Ettounsi exprime également sa ,crainte croissante, face à ce que connait la scène comme, manipulation et interventions, pour utiliser les ,sondages d’opinion, et les orienter vers des objectifs ,nuisibles à la souveraineté, à l’éthique et aux règles d’équité et d’intégrité.,Pour toutes ces raisons et pour d’autres, ,Al Badil Ettounsi rappelle de nouveau que l’éthique de l’action politique est un acte et non une parole,, et que nos différends et rivalités internes, même les plus intenses, ne permettent à personne d’user de l’intimidation par le biais de l’étranger ni à fermer les yeux sur tout ciblage étranger touchant l’un des acteurs tunisiens.,Communiqué",23/05/2019,https://tunivisions.net/24802/al-badil-ettounsi-deplore-ce-a-quoi-est-expose-le-chef-du-gouvernement-et-certaines-personnalites-politiques/,Al Badil Ettounsi déplore ce à quoi est exposé le Chef du gouvernement et certaines personnalités politiques,autres
"Le ministre de la Justice, ,Mohamed Karim Jamoussi,, a reçu au siège de son département, dans la matinée du mardi 21 Mai 2019, ,S.E. l’ambassadeur de Hongrie, en Tunisie, ,Márton Károlyi,, avec lequel il a passé en revue la réalité de ,la, ,coopération judiciaire bilatérale entre la Tunisie et la Hongrie,, organisée et encadrée dans différents domaines par le biais de l’,accord de coopération judiciaire, en matière civile et pénale, la reconnaissance mutuelle des décisions judiciaires, leur exécution ainsi que de la remise des criminels, singée le 6 Décembre 1982 à Budapest, et ratifié le 6 Avril 1984 en Tunisie.,À cette occasion, il a été souligné la nécessité de renforcer la coopération en matière de justice et des lois entre les deux pays afin de renforcer l’efficacité du système judiciaire et d’échanger les expériences, les compétences et les recherches dans les deux matières, notamment en ce qui concerne les nouvelles lois importantes et leurs avantages mutuels.,S.E. l’ambassadeur de Hongrie a également informé le ministre de la Justice de l’invitation que lui a adressée par son homologue hongrois à assister aux travaux de la conférence internationale qui sera abritée à Budapest au cours du mois de Juin prochain, autour du thème : « La Coopération judiciaire internationale », avec la participation de ministres de la Justice de divers pays., ",21/05/2019,https://tunivisions.net/24728/le-ministre-de-la-justice-mohamed-karim-jamoussi-sentretient-avec-s-e-lambassadeur-de-la-hongrie-en-tunisie-marton-karolyi/,Le ministre de la Justice Mohamed Karim Jamoussi s’entretient avec S.E. l’ambassadeur de la Hongrie en Tunisie Márton Károlyi,autres
"Le président de la République, ,Béji Caïd Essebsi,, a reçu au palais de Carthage, dans la matinée du mercredi 22 Mai 2019, ,Faïez Sarraj,, Président du Conseil présidentiel du Gouvernement de réconciliation nationale en ,Libye,.,Lors de cette rencontre, les discussions ont tournés autour du développement des évènements sur la scène libyenne et les efforts déployés sur le plan régional et international pour mettre fin aux affrontements militaires entre libyens du fait de ses répercussions dangereuses sur le Peuple libyen, sur la sécurité et la stabilité de la région, et ouvrir la porte au dialogue et à la reprise du processus politique entre toutes les parties libyennes, sous les auspices des Nations-Unies, évitant plus de souffrances et préservant l’unité libyenne et sa stabilité., , , , ,En cette occasion, le Chef de l’Etat a réitéré la position de la Tunisie aux côtés du Peuple libyen frère, rappelant son appel à la nécessité de sortir de cette crise dans les plus courts délais, et éviter au pays plus de pertes et de sacrifices.,BCE a appelé à mettre fin immédiatement à ces affrontements militaires, soulignant que la solution en Libye devrait être une solution politique de la part des Libyens eux-mêmes sous l’égide des Nations Unies et à l’abri de toute ingérence extérieure, soulignant également que la Tunisie n’a pas d’agenda pour la Libye, sauf celui d’un retour à l’harmonie, à la sécurité et à la stabilité dans la région, car l’intérêt de la Tunisie est de voir la Libye retrouver son statut naturel et maintenir son unité.",22/05/2019,https://tunivisions.net/24782/bce-recoit-faiez-sarraj-president-du-conseil-presidentiel-du-gouvernement-de-reconciliation-nationale-en-libye/,"BCE reçoit Faïez Sarraj, Président du Conseil présidentiel du Gouvernement de réconciliation nationale en Libye",autres
"L’,Association Shams,, défendant les ,droits des homosexuels,, vient d’être légalement rétablie dans ses droits pour poursuivre ses activités en  Tunisie, suite à une décision judiciaire émanant de la ,Cour d’Appel de Tunis,, laquelle a confirmé, ce lundi 20 Mai 2019, la décision de justice déjà prononcée le 23 Février 2019, « permettant à l’association Shams pour la défense des droits des homosexuels d’exercer en toute légalité. »,Rappelons qu’à travers le Contentieux de l’État, le gouvernement avait intenté un procès pour dissoudre l’Association Shams défendant les droits des homosexuels, et que des experts de haut niveau auprès des ,Nations-Unies, ont adressé au gouvernement un courrier, quelques jours avant l’audience d’aujourd’hui, dans lequel ils ont fait part de leur préoccupation sur la tentative de fermeture de l’association Shams.,Lire notre précédent article à ce sujet,Source",20/05/2019,https://tunivisions.net/24669/suite-a-une-decision-de-la-justice-tunisienne-lassociation-shams-rayonne-de-nouveau-en-toute-legalite/,"Suite à une décision de la justice tunisienne, l’association Shams rayonne de nouveau en toute légalité",autres
"Le Chef du gouvernement d’union nationale, ,Youssef Chahed,, a présidé au palais du gouvernement à la Kasbah, dans la matinée de ce lundi 20 Mai 2019, un ,Conseil des ministres restreint, consacré au ,secteur des transports,, et particulièrement à la situation de la compagnie nationale aérienne, ,TUNISAIR,, ainsi que le transport des, ouvrières agricoles.,Il va sans rappeler que ce secteur autant que la compagnie TUNISAIR sont confrontés, depuis un certain temps, à de nombreuses difficultés, perturbations, et de mouvements sociaux, dont l’augmentation du prix des carburants reste l’un des facteurs des problèmes que le secteur rencontre.,Nous reviendrons à vous avec les mesures qui seront prises lors de ce CMR.",20/05/2019,https://tunivisions.net/24605/youssef-chahed-preside-un-cmr-consacre-specialement-au-secteur-des-transports-et-a-tunisair/,Youssef Chahed préside un CMR consacré spécialement au secteur des Transports et à Tunisair,autres
"Le ministre des Affaires étrangères ,Khémaïes Jhinaoui,, effectue une ,visite officielle à Oslo (Norvège),, le lundi 20 et le mardi 21 Mai 2019, sur invitation de son homologue norvégien, ,Mme Ine Eriksen Søreide,.,Cette visite s’inscrit dans le cadre de la première session des consultations politiques entre les deux pays et du suivi des résultats de la visite officielle de l’ancien ministre des Affaires étrangères de Norvège, ,Borge BRENDE,, en Tunisie les 2 et 3 Mai 2017, dans le but de soutenir et de développer davantage les relations de coopération et de partenariat existantes entre les deux pays amis dans divers domaines, et échanger leurs points de vue en ce qui concerne les questions régionales et internationales d’intérêt commun.,Lors de cette visite, Jhinaoui rencontrera le Premier ministre norvégien, les ministres des Affaires étrangères, du Commerce et de l’Industrie, ainsi que le directeur exécutif de l’Association norvégienne des entreprises (NHO).,Il est attendu également que les réunions examinent les moyens d’approfondir et d’enrichir la coopération bilatérale entre la Tunisie et la Norvège dans les domaines de la bonne gouvernance, des énergies renouvelables, de l’agriculture, de la pêche, de la pisciculture, de l’investissement, de l’emploi, du développement des échanges commerciaux, de la promotion de la femme, de l’environnement et de la formation diplomatique, ainsi qu’un soutien mutuel à la candidature de la Norvège et de la Tunisie pour un siège non permanent au Conseil de Sécurité aux Nations-Unies., ",20/05/2019,https://tunivisions.net/24601/khemaies-jhinaoui-entame-aujourdhui-sa-visite-officielle-a-oslo-en-norvege/,"Khémaïes Jhinaoui entame aujourd’hui sa visite officielle à Oslo, en Norvège",autres
"Le Conseil ministériel restreint, tenu le lundi 20 Mars 2019 sous la présidence du Chef du gouvernement ,Youssef Chahed,, consacré au secteur des Transports et à la Compagnie aérienne nationale TUNISAIR, a approuvé le programme de réformes structurelles du groupe Tunisair et a mis en place des procédures exceptionnelles en faveur de ce secteur vital.,Quatre grands axes ont été débattus lors de la réunion du CMR, à savoir :,-La compagnie aérienne Tunisair,-Le transport des ouvriers et ouvrières agricoles,-Le secteur de la location des voitures,-La sécurité routière.,Présent à ce conseil, le ministre des Transports, ,Hichem Ben Ahmed,, a confirmé la signature d’un accord pour la location d’avions et la programmation de vols supplémentaires pour les besoins de la période estivale, ainsi que l’importance de soutenir Tunisair Express qui joue un rôle important dans le trafic aérien entre les villes tunisiennes.,Le CMR a également abordé les réformes à moyen et à long terme pour la compagnie aérienne tunisienne et, selon le ministre des Transports, le processus de réforme sera mis au point en partenariat avec l’Union générale tunisienne du travail pour la démobilisation de 1200 travailleurs.,En ce qui concerne les problèmes dans le secteur du transfert des ouvriers et ouvrières agricoles, il a été approuvé un cahier de charges pour les véhicules qui transporteront ces travailleurs dans les régions de l’intérieur, notamment les zones rurales, afin d’éliminer les moyens de transport parallèles dans ces zones.,Quant au secteur des voitures de location et l’ampleur de l’activité parallèle qui le menace, il a été décidé de supprimer la plaque bleue et de la remplacer par une autre plaque d’immatriculation.,Pour ce qui de la sécurité routière, il a été décidé la création d’une Commission supérieure de la sécurité routière, qui sera placée sous la supervision du Chef du gouvernement, et qui comprendra toutes les structures liées à la sécurité routière.,Hichem Ben Ahmed a souligné que le Conseil ministériel restreint consacré au secteur des transports, tenu ce lundi 20 Mai 2019, demeurera en ‘session ouverte’ pour pouvoir prendre d’autres mesures suite aux résultats du Dialogue national autour du secteur des transports.,Découvrez en détails les mesures prises, ",21/05/2019,https://tunivisions.net/24694/retour-sur-les-mesures-prises-par-le-conseil-ministeriel-restreint-en-faveur-du-secteur-des-transports/,Retour sur les mesures prises par le Conseil ministériel restreint en faveur du secteur des transports,autres
"Hamma Hammami, leader de la gauche ou son fossoyeur ?  En novembre 2013, le porte-parole du Front populaire, Hamma Hammami, a enregistré l’appellation et le logo de cette coalition politique, en son nom propre, auprès de l’Institut national de la normalisation et de la propriété industrielle (Innorpi). Il a fait cela dans le dos de ses camarades… au cours de l’année des plus sanglante   quela Tunisie ait jamais connu.Cela fait 3 semaines que les dirigeants du Front populaire ont appris cette information accablante pour Hammam Hammami qui multiplie les «manœuvres» ayant causé l’éclatement de cette coalition de gauche, fondée par le martyr Chokri Belaïd en 2012, avant d’être assassiné, le 6 février 2013, par des extrémistes religieux.manœuvresCette même année a d’ailleurs été particulièrement sanglante avec un 2e assassinat, le 25 juillet, du député du FP, Mohamed Brahmi, également par des extrémistes religieux, puis l’attaque terroriste contre la patrouille de la garde nationale ayant fait 6 morts, à Sidi Ali Ben Aoun.C’est aussi cette année-là, alors que la gauche pleurait ses martyrs et menait le combat contre l’obscurantisme que Hamma Hammami a procédé à l’enregistrement du nom du FP en son nom propre, comme une propriété intellectuelle ou une vulgaire marque commerciale. Selon le député du Watad, Mongi Rahoui, le leader de la gauche radicale a mandaté pour cela un certain Mohamed Zinelabidine Zouari.Souvenons-nous, c’était en pleine effervescence populaire contre le gouvernement de la «troïka», conduit par le parti islamiste Ennahdha, et du sit-in Errahil, au Bardo, ayant abouti, début 2014, au départ du gouvernement Ali Larayedh et à l’avènement d’un gouvernement de technocrates conduit par Mehdi Jomaa. «troïka»Alors que ses camarades de combat passaient des journées entières sous le soleil au Bardo, et même dormaient la nuit à même la chaussée, devant l’Assemblée nationale constituante (ANC), pour exiger le départ du gouvernement – certains, dont Mongi Rahoui, avaient même été agressés par des extrémistes à la solde d’Ennahdha -… C’est le moment que choisit Hamma Hammami pour trahir sa famille politique pour de viles calculs de leadership politique!Selon Mongi Rahoui, l’un des 9 démissionnaires du bloc parlementaire du FP, cette grande trahison achève le processus de rupture initié par Hamma Hammami, qui, depuis mars dernier, tient des réunions des secrétaires généraux du FP, en en excluant ceux qui ne partagent pas ses positions et lui demandent des réformes internes. Ces derniers sont en droit de saisir la justice contre M. Hammami, pense M. Rahoui, qui a de la peine à croire  que son ancien camarade ait pu se rendre coupable d’une telle trahison.«Le Front populaire appartient à tous ses membres et n’appartient à personne. On lui en fera cadeau, sauf qu’il n’est pas capable de montrer à tout le monde qu’il est un vrai leader de gauche et qu’il ne porte pas, en réalité, un projet axé sur sa personne», a lancé Rahoui, en ajoutant : «Je présente mes excuses aux Tunisiens pour ces divergences, on a tout fait pour ne pas en arriver là, mais Hamma et ses partisans nous y ont poussés et nous étions contraints de réagir». «Le Front populaire appartient à tous ses membres et n’appartient à personne. On lui en fera cadeau, sauf qu’il n’est pas capable de montrer à tout le monde qu’il est un vrai leader de gauche et qu’il ne porte pas, en réalité, un projet axé sur sa personne»«Je présente mes excuses aux Tunisiens pour ces divergences, on a tout fait pour ne pas en arriver là, mais Hamma et ses partisans nous y ont poussés et nous étions contraints de réagir». Rappelons que la crise au sein du FP couve depuis au moins 2 ou 3 ans, mais elle a éclaté au grand jour lorsque le Watad a proposé la candidature de Mongi Rahoui à la prochaine présidentielle. Au lieu de saisir l’occasion pour démontrer son attachement à la démocratie en acceptant la tenue d’une élection primaire pour le choix d’un candidat du FP, et œuvrer pour le renouvellement d’une gauche qui ronronne, fait du surplace et perd du terrain, alors que la situation de crise dans le pays est propice à la montée d’une véritable force antilibérale et proche des préoccupations des gens, M. Hammami, en homme d’appareil (plus soviétique que lui tu meurt !), a préféré s’engager dans un bras-de-fer avec ses camarades. Mal lui a pris, car il a signé ainsi la fin de sa carrière politique, en ternissant définitivement son image aux yeux d’un grand nombre de Tunisiens.  ",2019/06/17,http://kapitalis.com/tunisie/2019/06/17/front-populaire-la-grande-trahison-de-hamma-hammami/,Front populaire : La grande trahison de Hamma Hammami,nahdha
"La Cour d’appel administrative de Tunis a rejeté aujourd’hui, vendredi 14 juin 2019, les recours déposés par les deux clans de Nidaa Tounes, qui ne pourra pas entrer dans la course à la municipale partielle au Bardo. Mauvais présage pour la suite…Après le rejet , le 18 mai dernier, par l’Instance supérieure indépendante des élections (Isie) des deux listes concurrentes du même parti, Nidaa Tounes, candidates à l’élection municipale partielle du Bardo, les clans Hammamet (Soufiene Toubal) et Monastir (Hafedh Caïd Essebsi) ont eu recours, séparément, au tribunal administratif (TA) pour faire prévaloir, chacun,  la légitimité de sa liste.Pour justifier son rejet, le TA a indiqué qu’aucune des deux listes n’a pu  présenter un représentant légal de Nidaa Tounes, parti au nom duquel elles ont été soumises.Rappelons que le, depuis son congrès électif, en avril dernier, Nidaa Tounes s’est divisé en 2 clans : le 1er dirigé par Hafedh Caïd Essebsi, élu président du comité central du parti à Monastir, le 2e a élu, quant à lui, Soufiene Toubal à la tête du comité central, lors d’un congrès parallèle organisé à Hammamet. Depuis, les 2 clans font prévaloir chacun sa légitimité, litige que ni l’Isie ni la justice administrative n’a pu trancher… Et c’est là un mauvais présage pour la suite, sachant que les élections présidentielles et législatives approchent à grand pas.  Y. N.",2019/06/14,http://kapitalis.com/tunisie/2019/06/14/municipale-partielle-au-bardo-rejet-definitif-des-2-listes-nidaa-tounes/,Municipale partielle au Bardo : Rejet définitif des 2 listes Nidaa Tounes,nidaa
